run,total_timesteps,death,dmg_dealt,kill,pool_lost,ep_len_mean,ep_rew_mean,fps,iterations,time_elapsed,death_rate,ep_length_mean,ep_reward_mean,kill_rate,left_rate,timeout_rate,zulrah_min_hp_mean,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
v2_faithful,827392.0,-0.148,0.0127,0.0,-0.607,13.5,-9.04,176.0,101.0,4695.0,0.95,13.5,-9.04,0.0,0.04,0.0,478.0,0.009780915,0.0711,0.2,-2.05,0.617,0.0003,5.9,1000.0,-0.00768,13.0
v2_faithful,835584.0,-0.12,0.0113,0.0,-0.49,27.8,-10.3,176.0,102.0,4744.0,0.95,27.8,-10.3,0.0,0.02,0.0,477.0,0.0069865948,0.0485,0.2,-2.06,0.584,0.0003,6.34,1010.0,-0.00618,13.7
v2_faithful,843776.0,-0.124,0.0107,0.0,-0.533,32.7,-9.99,176.0,103.0,4793.0,0.92,32.7,-9.99,0.0,0.04,0.0,479.0,0.0068993443,0.0627,0.2,-2.1,0.606,0.0003,6.05,1020.0,-0.00847,12.0
v2_faithful,851968.0,-0.119,0.0116,0.0,-0.492,14.5,-9.2,175.0,104.0,4843.0,0.96,14.5,-9.2,0.0,0.03,0.0,473.0,0.008285819,0.0685,0.2,-2.08,0.621,0.0003,6.55,1030.0,-0.00724,12.3
v2_faithful,860160.0,-0.101,0.01,0.0,-0.426,25.8,-10.0,175.0,105.0,4890.0,0.94,25.8,-10.0,0.0,0.03,0.0,480.0,0.008818388,0.0695,0.2,-2.12,0.618,0.0003,5.81,1040.0,-0.00829,11.8
v2_faithful,868352.0,-0.129,0.0107,0.0,-0.543,19.9,-12.0,175.0,106.0,4939.0,0.98,19.9,-12.0,0.0,0.0,0.0,476.0,0.008343652,0.0629,0.2,-2.15,0.65,0.0003,4.94,1050.0,-0.00845,10.2
v2_faithful,876544.0,-0.131,0.0118,0.0,-0.51,26.3,-9.13,175.0,107.0,4986.0,0.95,26.3,-9.13,0.0,0.02,0.0,475.0,0.007609628,0.0676,0.2,-2.1,0.617,0.0003,6.27,1060.0,-0.00878,12.7
v2_faithful,884736.0,-0.169,0.0163,0.0,-0.74,13.4,-10.6,175.0,108.0,5040.0,0.96,13.4,-10.6,0.0,0.03,0.0,480.0,0.008325398,0.0575,0.2,-2.07,0.588,0.0003,6.39,1070.0,-0.0073,12.9
v2_faithful,892928.0,-0.15,0.0149,0.0,-0.606,19.9,-9.09,175.0,109.0,5091.0,0.94,19.9,-9.09,0.0,0.04,0.0,475.0,0.007883065,0.0509,0.2,-1.97,0.551,0.0003,8.97,1080.0,-0.00654,16.0
v2_faithful,901120.0,-0.138,0.014,0.0,-0.594,20.1,-9.81,175.0,110.0,5142.0,0.94,20.1,-9.81,0.0,0.04,0.0,468.0,0.006369395,0.0538,0.2,-2.02,0.573,0.0003,7.3,1090.0,-0.00723,14.4
v2_faithful,909312.0,-0.147,0.0148,0.0,-0.663,14.1,-11.5,175.0,111.0,5195.0,0.99,14.1,-11.5,0.0,0.0,0.0,480.0,0.006787144,0.0578,0.2,-2.02,0.609,0.0003,6.16,1100.0,-0.00728,13.4
v2_faithful,917504.0,-0.0918,0.0125,0.0,-0.375,21.2,-9.66,175.0,112.0,5239.0,0.93,21.2,-9.66,0.0,0.05,0.0,469.0,0.008649975,0.0827,0.2,-2.0,0.615,0.0003,6.38,1110.0,-0.00768,13.6
v2_faithful,925696.0,-0.0901,0.00998,0.0,-0.353,28.4,-9.48,175.0,113.0,5284.0,0.91,28.4,-9.48,0.0,0.06,0.0,467.0,0.0077008777,0.0889,0.2,-2.11,0.667,0.0003,4.98,1120.0,-0.00958,9.51
v2_faithful,933888.0,-0.105,0.013,0.0,-0.413,28.4,-9.36,175.0,114.0,5330.0,0.92,28.4,-9.36,0.0,0.05,0.0,464.0,0.0078120297,0.0578,0.2,-2.12,0.661,0.0003,3.96,1130.0,-0.00743,9.13
v2_faithful,942080.0,-0.109,0.0128,0.0,-0.478,26.9,-9.85,175.0,115.0,5376.0,0.95,26.9,-9.85,0.0,0.02,0.0,468.0,0.0071547385,0.0503,0.2,-2.08,0.628,0.0003,4.92,1140.0,-0.00668,10.8
v2_faithful,950272.0,-0.113,0.0182,0.0,-0.478,9.88,-11.1,175.0,116.0,5420.0,1.0,9.88,-11.1,0.0,0.0,0.0,460.0,0.007853134,0.081,0.2,-2.05,0.646,0.0003,5.06,1150.0,-0.00902,11.0
v2_faithful,958464.0,-0.101,0.0121,0.0,-0.427,20.9,-9.64,175.0,117.0,5466.0,0.92,20.9,-9.64,0.0,0.06,0.0,473.0,0.008486817,0.0771,0.2,-1.99,0.615,0.0003,5.14,1160.0,-0.0094,11.8
v2_faithful,966656.0,-0.0989,0.0119,0.0,-0.417,15.2,-10.8,175.0,118.0,5510.0,0.97,15.2,-10.8,0.0,0.02,0.0,471.0,0.0076737884,0.0563,0.2,-2.06,0.672,0.0003,4.67,1170.0,-0.00772,10.0
v2_faithful,974848.0,-0.135,0.0139,0.0,-0.578,19.9,-11.5,175.0,119.0,5562.0,0.94,19.9,-11.5,0.0,0.04,0.0,467.0,0.0073364573,0.057,0.2,-2.04,0.645,0.0003,4.48,1180.0,-0.00685,10.3
v2_faithful,983040.0,-0.15,0.0152,0.0,-0.628,16.6,-9.86,175.0,120.0,5614.0,0.99,16.6,-9.86,0.0,0.0,0.0,467.0,0.00550322,0.0468,0.2,-1.97,0.621,0.0003,6.88,1190.0,-0.00839,12.6
v2_faithful,991232.0,-0.105,0.014,0.0,-0.463,21.1,-9.84,175.0,121.0,5658.0,0.98,21.1,-9.84,0.0,0.0,0.0,463.0,0.006836284,0.0523,0.2,-1.92,0.593,0.0003,7.2,1200.0,-0.00687,13.8
v2_faithful,999424.0,-0.111,0.0154,0.0,-0.495,14.8,-10.1,175.0,122.0,5706.0,0.98,14.8,-10.1,0.0,0.01,0.0,466.0,0.0063526314,0.0522,0.2,-1.98,0.66,0.0003,5.41,1210.0,-0.00695,10.6
v2_faithful,1007616.0,-0.128,0.0148,0.0,-0.54,14.6,-10.6,175.0,123.0,5754.0,0.92,14.6,-10.6,0.0,0.07,0.0,474.0,0.008183669,0.0781,0.2,-1.97,0.666,0.0003,5.07,1220.0,-0.0067,11.1
v2_faithful,1015808.0,-0.128,0.0174,0.0,-0.568,14.2,-10.6,175.0,124.0,5802.0,0.98,14.2,-10.6,0.0,0.01,0.0,470.0,0.0069012814,0.0593,0.2,-1.93,0.61,0.0003,4.93,1230.0,-0.00749,12.7
v2_faithful,1024000.0,-0.11,0.0141,0.0,-0.459,20.6,-9.01,175.0,125.0,5846.0,0.94,20.6,-9.01,0.0,0.04,0.0,465.0,0.0065505668,0.0508,0.2,-1.9,0.619,0.0003,7.04,1240.0,-0.00822,12.7
v2_faithful,1032192.0,-0.109,0.014,0.0,-0.444,8.36,-9.5,175.0,126.0,5893.0,0.95,8.36,-9.5,0.0,0.05,0.0,469.0,0.0071757264,0.0702,0.2,-1.92,0.641,0.0003,5.09,1250.0,-0.00824,11.1
v2_faithful,1040384.0,-0.083,0.011,0.0,-0.354,14.0,-9.69,175.0,127.0,5935.0,0.96,14.0,-9.69,0.0,0.03,0.0,468.0,0.006788158,0.0532,0.2,-1.98,0.64,0.0003,5.22,1260.0,-0.00754,10.6
v2_faithful,1048576.0,-0.116,0.0152,0.0,-0.47,27.0,-9.41,175.0,128.0,5983.0,0.93,27.0,-9.41,0.0,0.04,0.0,471.0,0.006533879,0.0495,0.2,-2.03,0.682,0.0003,4.24,1270.0,-0.00666,8.66
v2_faithful,1056768.0,-0.114,0.0154,0.0,-0.481,26.9,-9.93,175.0,129.0,6030.0,0.96,26.9,-9.93,0.0,0.01,0.0,466.0,0.010591559,0.0845,0.2,-1.96,0.62,0.0003,6.54,1280.0,-0.00665,11.6
v2_faithful,1064960.0,-0.0852,0.0105,0.0,-0.368,27.5,-11.0,175.0,130.0,6072.0,0.96,27.5,-11.0,0.0,0.01,0.0,465.0,0.0071258172,0.0642,0.2,-1.94,0.639,0.0003,6.01,1290.0,-0.00838,11.2
v2_faithful,1073152.0,-0.111,0.0138,0.0,-0.451,21.2,-10.6,175.0,131.0,6119.0,0.96,21.2,-10.6,0.0,0.02,0.0,470.0,0.007287664,0.0658,0.2,-2.05,0.695,0.0003,3.41,1300.0,-0.00849,8.44
v2_faithful,1081344.0,-0.136,0.016,0.0,-0.639,8.16,-12.3,175.0,132.0,6169.0,1.0,8.16,-12.3,0.0,0.0,0.0,475.0,0.005724212,0.0447,0.2,-1.99,0.631,0.0003,5.29,1310.0,-0.00732,11.0
v2_faithful,1089536.0,-0.0969,0.012,0.0,-0.424,8.88,-10.5,175.0,133.0,6213.0,1.0,8.88,-10.5,0.0,0.0,0.0,471.0,0.0059398543,0.0565,0.2,-1.9,0.632,0.0003,6.38,1320.0,-0.00688,13.1
v2_faithful,1097728.0,-0.0891,0.0122,0.0,-0.358,20.0,-8.66,175.0,134.0,6256.0,0.96,20.0,-8.66,0.0,0.02,0.0,466.0,0.00861883,0.0751,0.2,-2.0,0.678,0.0003,4.56,1330.0,-0.00845,10.0
v2_faithful,1105920.0,-0.111,0.014,0.0,-0.498,15.4,-11.6,175.0,135.0,6303.0,0.98,15.4,-11.6,0.0,0.01,0.0,465.0,0.0066079884,0.0617,0.2,-2.01,0.66,0.0003,4.7,1340.0,-0.00628,9.21
v2_faithful,1114112.0,-0.135,0.0179,0.0,-0.585,13.1,-10.6,175.0,136.0,6352.0,0.98,13.1,-10.6,0.0,0.01,0.0,475.0,0.005695435,0.0481,0.2,-1.92,0.664,0.0003,5.38,1350.0,-0.00765,10.9
v2_faithful,1122304.0,-0.135,0.0172,0.0,-0.552,7.85,-10.3,175.0,137.0,6400.0,0.99,7.85,-10.3,0.0,0.01,0.0,469.0,0.00581022,0.0544,0.2,-1.84,0.606,0.0003,7.08,1360.0,-0.00646,13.4
v2_faithful,1130496.0,-0.133,0.0159,0.0,-0.642,20.3,-11.4,175.0,138.0,6452.0,0.96,20.3,-11.4,0.0,0.02,0.0,474.0,0.0068971775,0.065,0.2,-1.85,0.594,0.0003,5.82,1370.0,-0.00778,13.2
v2_faithful,1138688.0,-0.0881,0.0134,0.0,-0.368,28.4,-9.63,175.0,139.0,6494.0,0.94,28.4,-9.63,0.0,0.03,0.0,465.0,0.007708707,0.0716,0.2,-1.87,0.662,0.0003,6.45,1380.0,-0.0065,12.1
v2_faithful,1146880.0,-0.117,0.0155,0.0,-0.493,14.0,-9.16,175.0,140.0,6542.0,0.94,14.0,-9.16,0.0,0.05,0.0,468.0,0.011708184,0.0935,0.2,-1.96,0.676,0.0003,4.33,1390.0,-0.0084,9.37
v2_faithful,1155072.0,-0.165,0.0209,0.0,-0.709,5.78,-11.4,175.0,141.0,6595.0,0.99,5.78,-11.4,0.0,0.01,0.0,476.0,0.005630117,0.0577,0.2,-1.9,0.641,0.0003,5.68,1400.0,-0.00879,11.4
v2_faithful,1163264.0,-0.1,0.0136,0.0,-0.449,18.2,-10.1,175.0,142.0,6638.0,0.96,18.2,-10.1,0.0,0.03,0.0,456.0,0.004912186,0.05,0.2,-1.76,0.566,0.0003,7.62,1410.0,-0.00555,15.5
v2_faithful,1171456.0,-0.092,0.0125,0.0,-0.391,22.0,-9.9,175.0,143.0,6680.0,0.96,22.0,-9.9,0.0,0.02,0.0,461.0,0.009671702,0.0911,0.2,-1.94,0.688,0.0003,5.63,1420.0,-0.00755,10.1
v2_faithful,1179648.0,-0.13,0.0159,0.0,-0.534,20.3,-11.4,175.0,144.0,6733.0,0.95,20.3,-11.4,0.0,0.03,0.0,473.0,0.008140533,0.0806,0.2,-1.96,0.679,0.0003,4.47,1430.0,-0.00798,9.24
v2_faithful,1187840.0,-0.104,0.0129,0.0,-0.444,14.0,-8.69,175.0,145.0,6780.0,0.97,14.0,-8.69,0.0,0.02,0.0,466.0,0.0070683584,0.0555,0.2,-1.88,0.617,0.0003,6.51,1440.0,-0.00723,12.0
v2_faithful,1196032.0,-0.106,0.0145,0.0,-0.433,13.2,-9.1,175.0,146.0,6826.0,0.99,13.2,-9.1,0.0,0.0,0.0,473.0,0.005595498,0.0381,0.2,-1.93,0.65,0.0003,4.46,1450.0,-0.00751,10.4
v2_faithful,1204224.0,-0.125,0.0174,0.0,-0.584,12.4,-9.66,175.0,147.0,6873.0,0.94,12.4,-9.66,0.0,0.05,0.0,470.0,0.0054964973,0.0534,0.2,-1.89,0.623,0.0003,5.86,1460.0,-0.00738,10.9
v2_faithful,1212416.0,-0.132,0.0169,0.0,-0.542,13.9,-9.87,175.0,148.0,6921.0,0.98,13.9,-9.87,0.0,0.01,0.0,470.0,0.0113105085,0.101,0.2,-1.8,0.637,0.0003,5.42,1470.0,-0.00518,12.0
v2_faithful,1220608.0,-0.123,0.0164,0.0,-0.499,13.0,-9.21,175.0,149.0,6970.0,0.91,13.0,-9.21,0.0,0.08,0.0,469.0,0.0059533305,0.0541,0.2,-1.79,0.604,0.0003,6.1,1480.0,-0.00717,12.9
v2_faithful,1228800.0,-0.138,0.0183,0.0,-0.59,19.6,-11.0,175.0,150.0,7019.0,0.98,19.6,-11.0,0.0,0.0,0.0,468.0,0.006452117,0.0647,0.2,-1.84,0.629,0.0003,6.44,1490.0,-0.00731,11.8
v2_faithful,1236992.0,-0.138,0.0169,0.0,-0.636,20.0,-11.7,175.0,151.0,7067.0,0.97,20.0,-11.7,0.0,0.01,0.0,472.0,0.0069483304,0.0618,0.2,-1.76,0.614,0.0003,6.9,1500.0,-0.00662,13.3
v2_faithful,1245184.0,-0.11,0.0156,0.0,-0.469,9.91,-10.5,175.0,152.0,7111.0,0.98,9.91,-10.5,0.0,0.02,0.0,465.0,0.0057512773,0.0487,0.2,-1.75,0.633,0.0003,5.79,1510.0,-0.00555,13.1
v2_faithful,1253376.0,-0.121,0.0168,0.0,-0.497,31.3,-9.93,175.0,153.0,7161.0,0.91,31.3,-9.93,0.0,0.05,0.0,465.0,0.009468045,0.0859,0.2,-1.83,0.652,0.0003,5.4,1520.0,-0.00716,11.1
v2_faithful,1261568.0,-0.131,0.018,0.0,-0.543,9.12,-10.2,175.0,154.0,7207.0,0.96,9.12,-10.2,0.0,0.04,0.0,466.0,0.007959966,0.0686,0.2,-1.84,0.635,0.0003,6.57,1530.0,-0.00638,11.4
v2_faithful,1269760.0,-0.141,0.0167,0.0,-0.629,8.38,-10.7,174.0,155.0,7256.0,0.98,8.38,-10.7,0.0,0.02,0.0,472.0,0.0067804074,0.0629,0.2,-1.78,0.595,0.0003,6.29,1540.0,-0.00808,12.9
v2_faithful,1277952.0,-0.117,0.0149,0.0,-0.509,6.9,-10.1,174.0,156.0,7305.0,0.97,6.9,-10.1,0.0,0.03,0.0,473.0,0.009661469,0.0806,0.2,-1.77,0.605,0.0003,7.16,1550.0,-0.00546,13.9
v2_faithful,1286144.0,-0.107,0.0147,0.0,-0.431,26.1,-10.2,174.0,157.0,7353.0,0.94,26.1,-10.2,0.0,0.03,0.0,464.0,0.007848546,0.075,0.2,-1.88,0.65,0.0003,5.17,1560.0,-0.00809,11.4
v2_faithful,1294336.0,-0.101,0.0115,0.0,-0.409,19.1,-9.57,174.0,158.0,7400.0,0.96,19.1,-9.57,0.0,0.02,0.0,471.0,0.00825499,0.0852,0.2,-1.93,0.636,0.0003,4.85,1570.0,-0.00883,10.6
v2_faithful,1302528.0,-0.0623,0.0077,0.0,-0.226,22.6,-8.91,175.0,159.0,7440.0,0.95,22.6,-8.91,0.0,0.03,0.0,467.0,0.006319591,0.06,0.2,-1.98,0.643,0.0003,5.06,1580.0,-0.00774,9.62
v2_faithful,1310720.0,-0.0547,0.00869,0.0,-0.229,22.1,-9.65,175.0,160.0,7476.0,0.94,22.1,-9.65,0.0,0.04,0.0,465.0,0.010868696,0.0991,0.2,-2.08,0.678,0.0003,3.71,1590.0,-0.0075,5.92
v2_faithful,1318912.0,-0.0845,0.0129,0.0,-0.378,15.5,-10.7,175.0,161.0,7516.0,0.98,15.5,-10.7,0.0,0.01,0.0,462.0,0.0096820835,0.0909,0.2,-2.07,0.708,0.0003,3.25,1600.0,-0.00734,6.05
v2_faithful,1327104.0,-0.0725,0.00952,0.0,-0.303,24.4,-10.4,175.0,162.0,7556.0,0.96,24.4,-10.4,0.0,0.02,0.0,464.0,0.010062862,0.0899,0.2,-1.95,0.702,0.0003,3.52,1610.0,-0.00669,8.54
v2_faithful,1335296.0,-0.0828,0.0115,0.0,-0.311,33.7,-9.19,175.0,163.0,7597.0,0.94,33.7,-9.19,0.0,0.02,0.0,464.0,0.005653331,0.0481,0.2,-2.0,0.7,0.0003,2.94,1620.0,-0.00611,7.36
v2_faithful,1343488.0,-0.128,0.0152,0.0,-0.553,16.6,-9.41,175.0,164.0,7644.0,0.97,16.6,-9.41,0.0,0.02,0.0,462.0,0.007615283,0.0612,0.2,-1.98,0.655,0.0003,4.91,1630.0,-0.00731,8.59
v2_faithful,1351680.0,-0.0896,0.0107,0.0,-0.379,30.0,-8.85,175.0,165.0,7686.0,0.94,30.0,-8.85,0.0,0.03,0.0,467.0,0.009806275,0.0861,0.2,-1.83,0.619,0.0003,6.57,1640.0,-0.00686,12.6
v2_faithful,1359872.0,-0.0757,0.01,0.0,-0.297,21.6,-10.1,175.0,166.0,7727.0,0.97,21.6,-10.1,0.0,0.01,0.0,472.0,0.0059201512,0.0502,0.2,-1.95,0.682,0.0003,3.99,1650.0,-0.00635,9.32
v2_faithful,1368064.0,-0.116,0.0149,0.0,-0.449,18.9,-9.93,175.0,167.0,7775.0,0.96,18.9,-9.93,0.0,0.02,0.0,472.0,0.011014074,0.0804,0.2,-2.02,0.684,0.0003,3.7,1660.0,-0.00889,7.9
v2_faithful,1376256.0,-0.124,0.0153,0.0,-0.51,11.3,-11.4,175.0,168.0,7820.0,0.99,11.3,-11.4,0.0,0.01,0.0,465.0,0.0073392317,0.057,0.2,-1.93,0.617,0.0003,5.64,1670.0,-0.00713,11.3
v2_faithful,1384448.0,-0.144,0.0155,0.0,-0.641,7.17,-11.3,175.0,169.0,7872.0,0.99,7.17,-11.3,0.0,0.01,0.0,479.0,0.0070623793,0.0504,0.2,-1.87,0.606,0.0003,6.85,1680.0,-0.0067,12.4
v2_faithful,1392640.0,-0.0994,0.0116,0.0,-0.456,15.7,-10.4,175.0,170.0,7917.0,0.98,15.7,-10.4,0.0,0.01,0.0,467.0,0.0062562954,0.0483,0.2,-1.85,0.626,0.0003,6.38,1690.0,-0.00659,13.2
v2_faithful,1400832.0,-0.0847,0.0108,0.0,-0.323,13.1,-8.27,175.0,171.0,7962.0,0.93,13.1,-8.27,0.0,0.06,0.0,476.0,0.007439933,0.0835,0.2,-1.95,0.696,0.0003,4.5,1700.0,-0.0103,9.71
v2_faithful,1409024.0,-0.11,0.0148,0.0,-0.447,19.3,-10.2,175.0,172.0,8008.0,0.95,19.3,-10.2,0.0,0.03,0.0,471.0,0.0136884805,0.0847,0.2,-2.01,0.665,0.0003,4.12,1710.0,-0.00571,8.25
v2_faithful,1417216.0,-0.125,0.0181,0.0,-0.555,29.0,-10.6,175.0,173.0,8053.0,0.94,29.0,-10.6,0.0,0.03,0.0,456.0,0.0066176094,0.0564,0.2,-1.93,0.631,0.0003,5.23,1720.0,-0.00539,11.0
v2_faithful,1425408.0,-0.105,0.0132,0.0,-0.471,14.3,-9.71,176.0,174.0,8098.0,0.97,14.3,-9.71,0.0,0.02,0.0,472.0,0.01168349,0.087,0.2,-1.86,0.624,0.0003,5.5,1730.0,-0.00681,12.7
v2_faithful,1433600.0,-0.0925,0.0127,0.0,-0.418,15.1,-10.7,176.0,175.0,8143.0,0.97,15.1,-10.7,0.0,0.02,0.0,467.0,0.0082833795,0.077,0.2,-1.94,0.669,0.0003,6.0,1740.0,-0.00842,10.4
v2_faithful,1441792.0,-0.102,0.0134,0.0,-0.43,15.2,-10.9,176.0,176.0,8186.0,0.98,15.2,-10.9,0.0,0.01,0.0,472.0,0.009265005,0.0718,0.2,-1.99,0.697,0.0003,3.38,1750.0,-0.00915,9.34
v2_faithful,1449984.0,-0.146,0.0188,0.0,-0.57,14.5,-10.2,176.0,177.0,8236.0,0.94,14.5,-10.2,0.0,0.05,0.0,469.0,0.0077935318,0.0604,0.2,-1.9,0.66,0.0003,5.6,1760.0,-0.00753,10.5
v2_faithful,1458176.0,-0.155,0.0174,0.0,-0.668,14.2,-10.0,175.0,178.0,8287.0,0.93,14.2,-10.0,0.0,0.06,0.0,470.0,0.007177917,0.0656,0.2,-1.8,0.576,0.0003,6.85,1770.0,-0.00658,13.9
v2_faithful,1466368.0,-0.121,0.0139,0.0,-0.53,8.6,-8.98,175.0,179.0,8334.0,0.97,8.6,-8.98,0.0,0.03,0.0,474.0,0.008050419,0.07,0.2,-1.8,0.602,0.0003,7.06,1780.0,-0.00765,14.4
v2_faithful,1474560.0,-0.148,0.0168,0.0,-0.618,18.4,-10.4,175.0,180.0,8387.0,0.93,18.4,-10.4,0.0,0.05,0.0,473.0,0.006401999,0.0537,0.2,-1.86,0.663,0.0003,6.49,1790.0,-0.00779,11.8
v2_faithful,1482752.0,-0.168,0.0219,0.0,-0.726,13.3,-10.2,175.0,181.0,8439.0,0.96,13.3,-10.2,0.0,0.03,0.0,465.0,0.0054367483,0.0548,0.2,-1.83,0.607,0.0003,7.37,1800.0,-0.00671,13.7
v2_faithful,1490944.0,-0.177,0.0231,0.0,-0.745,8.36,-10.4,175.0,182.0,8490.0,0.96,8.36,-10.4,0.0,0.04,0.0,471.0,0.0056030243,0.049,0.2,-1.71,0.56,0.0003,8.72,1810.0,-0.00679,16.1
v2_faithful,1499136.0,-0.2,0.0241,0.0,-0.858,10.9,-10.8,175.0,183.0,8547.0,0.94,10.9,-10.8,0.0,0.06,0.0,462.0,0.005770668,0.0535,0.2,-1.68,0.536,0.0003,8.07,1820.0,-0.00709,16.7
v2_faithful,1507328.0,-0.1,0.015,0.0,-0.442,10.7,-11.2,175.0,184.0,8587.0,0.98,10.7,-11.2,0.0,0.02,0.0,456.0,0.0066043027,0.0625,0.2,-1.61,0.482,0.0003,8.22,1830.0,-0.00663,18.4
v2_faithful,1515520.0,-0.0659,0.00946,0.0,-0.284,34.3,-8.81,175.0,185.0,8627.0,0.95,34.3,-8.81,0.0,0.01,0.0,460.0,0.008811152,0.0796,0.2,-1.87,0.666,0.0003,4.75,1840.0,-0.00676,10.7
v2_faithful,1523712.0,-0.104,0.0151,0.0,-0.434,10.3,-9.78,175.0,186.0,8670.0,0.98,10.3,-9.78,0.0,0.02,0.0,456.0,0.009566426,0.0902,0.2,-2.03,0.72,0.0003,2.93,1850.0,-0.00786,6.85
v2_faithful,1531904.0,-0.141,0.0169,0.0,-0.569,12.1,-9.23,175.0,187.0,8720.0,0.92,12.1,-9.23,0.0,0.07,0.0,470.0,0.007776501,0.0667,0.2,-1.88,0.651,0.0003,4.9,1860.0,-0.00708,10.8
v2_faithful,1540096.0,-0.17,0.0203,0.0,-0.711,14.8,-9.84,175.0,188.0,8774.0,0.96,14.8,-9.84,0.0,0.03,0.0,468.0,0.0072444025,0.06,0.2,-1.84,0.601,0.0003,6.88,1870.0,-0.00837,13.5
v2_faithful,1548288.0,-0.15,0.0175,0.0,-0.673,8.66,-11.4,175.0,189.0,8825.0,0.99,8.66,-11.4,0.0,0.01,0.0,472.0,0.0054895165,0.0473,0.2,-1.73,0.547,0.0003,8.3,1880.0,-0.00732,16.0
v2_faithful,1556480.0,-0.0764,0.0112,0.0,-0.325,17.9,-8.97,175.0,190.0,8866.0,0.93,17.9,-8.97,0.0,0.06,0.0,466.0,0.0068891,0.0645,0.2,-1.76,0.617,0.0003,7.06,1890.0,-0.00849,14.2
v2_faithful,1564672.0,-0.0754,0.01,0.0,-0.304,17.1,-9.44,175.0,191.0,8909.0,0.97,17.1,-9.44,0.0,0.02,0.0,465.0,0.00902081,0.0778,0.2,-2.01,0.703,0.0003,3.31,1900.0,-0.00847,8.04
v2_faithful,1572864.0,-0.104,0.0148,0.0,-0.441,21.1,-10.2,175.0,192.0,8954.0,0.95,21.1,-10.2,0.0,0.03,0.0,468.0,0.008822294,0.0688,0.2,-2.01,0.687,0.0003,3.91,1910.0,-0.00901,8.03
v2_faithful,1581056.0,-0.13,0.0165,0.0,-0.548,12.6,-9.51,175.0,193.0,9006.0,0.95,12.6,-9.51,0.0,0.04,0.0,475.0,0.0065510646,0.0585,0.2,-1.87,0.651,0.0003,6.0,1920.0,-0.00812,10.4
v2_faithful,1589248.0,-0.131,0.0175,0.0,-0.546,26.8,-10.0,175.0,194.0,9054.0,0.92,26.8,-10.0,0.0,0.05,0.0,468.0,0.007440905,0.0669,0.2,-1.82,0.616,0.0003,7.16,1930.0,-0.00833,12.5
v2_faithful,1597440.0,-0.158,0.0201,0.0,-0.68,7.88,-10.3,175.0,195.0,9104.0,0.98,7.88,-10.3,0.0,0.02,0.0,470.0,0.0052974103,0.0488,0.2,-1.79,0.618,0.0003,6.42,1940.0,-0.00728,12.6
v2_faithful,1605632.0,-0.148,0.0193,0.0,-0.67,16.1,-10.3,175.0,196.0,9155.0,0.93,16.1,-10.3,0.0,0.06,0.0,465.0,0.0057932343,0.0573,0.2,-1.64,0.554,0.0003,7.62,1950.0,-0.00795,15.9
v2_faithful,1613824.0,-0.105,0.0132,0.0,-0.448,20.8,-9.1,175.0,197.0,9200.0,0.97,20.8,-9.1,0.0,0.01,0.0,467.0,0.004808916,0.0524,0.2,-1.67,0.597,0.0003,6.48,1960.0,-0.0072,14.3
v2_faithful,1622016.0,-0.0776,0.0122,0.0,-0.32,27.7,-10.1,175.0,198.0,9242.0,0.97,27.7,-10.1,0.0,0.0,0.0,462.0,0.008801065,0.0763,0.2,-1.83,0.672,0.0003,5.04,1970.0,-0.00654,10.4
v2_faithful,1630208.0,-0.104,0.0134,0.0,-0.432,20.1,-10.4,175.0,199.0,9287.0,0.97,20.1,-10.4,0.0,0.01,0.0,475.0,0.011676446,0.0873,0.2,-1.93,0.687,0.0003,4.27,1980.0,-0.00791,8.35
v2_faithful,1638400.0,-0.107,0.0171,0.0,-0.441,14.8,-9.9,175.0,200.0,9332.0,0.98,14.8,-9.9,0.0,0.01,0.0,456.0,0.007445441,0.0568,0.2,-1.83,0.648,0.0003,4.92,1990.0,-0.0074,10.4
v2_faithful,1646592.0,-0.095,0.0129,0.0,-0.406,33.8,-8.91,175.0,201.0,9375.0,0.91,33.8,-8.91,0.0,0.05,0.0,466.0,0.009468061,0.0703,0.2,-1.81,0.635,0.0003,4.7,2000.0,-0.00929,11.0
