run,total_timesteps,death,dmg_dealt,kill,pool_lost,ep_len_mean,ep_rew_mean,fps,iterations,time_elapsed,death_rate,ep_length_mean,ep_reward_mean,kill_rate,left_rate,timeout_rate,zulrah_min_hp_mean,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
v2_faithful,1654784.0,-0.116,0.0166,0.0,-0.515,13.8,-9.62,175.0,202.0,9423.0,0.97,13.8,-9.62,0.0,0.02,0.0,469.0,0.00693448,0.0633,0.2,-1.88,0.676,0.0003,4.72,2010.0,-0.0074,9.58
v2_faithful,1662976.0,-0.0732,0.0118,0.0,-0.3,18.0,-9.68,175.0,203.0,9463.0,0.97,18.0,-9.68,0.0,0.02,0.0,469.0,0.0061925687,0.0475,0.2,-1.8,0.653,0.0003,6.01,2020.0,-0.00737,11.6
v2_faithful,1671168.0,-0.0942,0.0123,0.0,-0.388,14.2,-8.96,175.0,204.0,9507.0,0.95,14.2,-8.96,0.0,0.04,0.0,473.0,0.00876184,0.0814,0.2,-1.95,0.684,0.0003,4.17,2030.0,-0.00868,8.09
v2_faithful,1679360.0,-0.117,0.0156,0.0,-0.507,8.96,-9.85,175.0,205.0,9554.0,0.97,8.96,-9.85,0.0,0.03,0.0,468.0,0.006856979,0.0675,0.2,-1.92,0.663,0.0003,5.16,2040.0,-0.00857,9.62
v3_rebalanced,8192.0,-0.147,0.0266,0.0,-0.133,9.25,-2.48,165.0,1.0,49.0,0.97,9.25,-2.48,0.0,0.03,0.0,490.0,,,,,,,,,,
v3_rebalanced,16384.0,-0.0905,0.0262,0.0,-0.0868,10.9,-2.46,181.0,2.0,90.0,0.98,10.9,-2.46,0.0,0.02,0.0,489.0,0.012166809,0.0895,0.2,-2.56,-0.023,0.0003,0.352,10.0,-0.0113,0.898
v3_rebalanced,24576.0,-0.0969,0.0207,0.0,-0.0865,7.18,-2.5,179.0,3.0,136.0,0.96,7.18,-2.5,0.0,0.04,0.0,495.0,0.012122989,0.115,0.2,-2.54,0.564,0.0003,0.213,20.0,-0.0142,0.569
v3_rebalanced,32768.0,-0.0824,0.0164,0.0,-0.0771,21.1,-2.62,177.0,4.0,184.0,0.97,21.1,-2.62,0.0,0.01,0.0,494.0,0.009108373,0.0875,0.2,-2.51,0.69,0.0003,0.269,30.0,-0.0122,0.484
v3_rebalanced,40960.0,-0.0612,0.0232,0.0,-0.0556,24.7,-2.05,182.0,5.0,223.0,0.95,24.7,-2.05,0.0,0.03,0.0,483.0,0.008515116,0.0889,0.2,-2.5,0.799,0.0003,0.173,40.0,-0.0124,0.339
v3_rebalanced,49152.0,-0.0751,0.0311,0.0,-0.0637,26.7,-2.39,184.0,6.0,265.0,0.94,26.7,-2.39,0.0,0.03,0.0,492.0,0.010388335,0.105,0.2,-2.46,0.754,0.0003,0.109,50.0,-0.0128,0.376
v3_rebalanced,57344.0,-0.123,0.0417,0.0,-0.112,13.2,-2.7,178.0,7.0,321.0,0.99,13.2,-2.7,0.0,0.0,0.0,491.0,0.00816069,0.0859,0.2,-2.42,0.682,0.0003,0.211,60.0,-0.0147,0.488
v3_rebalanced,65536.0,-0.0696,0.0394,0.0,-0.0617,16.2,-1.91,178.0,8.0,367.0,0.98,16.2,-1.91,0.0,0.01,0.0,480.0,0.009451359,0.112,0.2,-2.34,0.638,0.0003,0.23,70.0,-0.0145,0.601
v3_rebalanced,73728.0,-0.0547,0.0394,0.0,-0.0454,17.2,-1.08,181.0,9.0,405.0,0.96,17.2,-1.08,0.0,0.04,0.0,459.0,0.015106295,0.171,0.2,-2.33,0.64,0.0003,0.237,80.0,-0.015,0.51
v3_rebalanced,81920.0,-0.0879,0.0466,0.0,-0.0776,25.2,-2.13,179.0,10.0,456.0,0.95,25.2,-2.13,0.0,0.02,0.0,486.0,0.010197824,0.106,0.2,-2.32,0.562,0.0003,0.256,90.0,-0.0115,0.55
v3_rebalanced,90112.0,-0.0851,0.0604,0.0,-0.0758,21.1,-2.0,178.0,11.0,506.0,0.95,21.1,-2.0,0.0,0.03,0.0,479.0,0.0103246,0.103,0.2,-2.24,0.628,0.0003,0.223,100.0,-0.014,0.571
v3_rebalanced,98304.0,-0.0469,0.0423,0.0,-0.0389,16.3,-1.54,180.0,12.0,544.0,0.95,16.3,-1.54,0.0,0.04,0.0,474.0,0.0077858064,0.0949,0.2,-2.18,0.588,0.0003,0.315,110.0,-0.0119,0.654
v3_rebalanced,106496.0,-0.0536,0.055,0.0,-0.0462,15.8,-1.41,182.0,13.0,584.0,0.97,15.8,-1.41,0.0,0.02,0.0,465.0,0.009065898,0.0845,0.2,-2.23,0.591,0.0003,0.231,120.0,-0.01,0.459
v3_rebalanced,114688.0,-0.0623,0.0746,0.0,-0.0562,34.9,-1.05,182.0,14.0,628.0,0.95,34.9,-1.05,0.0,0.01,0.0,455.0,0.008366548,0.0911,0.2,-2.13,0.556,0.0003,0.143,130.0,-0.0119,0.519
v3_rebalanced,122880.0,-0.0705,0.0952,0.0,-0.0561,10.6,-0.387,181.0,15.0,675.0,0.99,10.6,-0.387,0.0,0.01,0.0,446.0,0.009624699,0.0981,0.2,-2.08,0.516,0.0003,0.265,140.0,-0.0104,0.614
v3_rebalanced,131072.0,-0.0793,0.11,0.0,-0.068,15.8,-0.564,182.0,16.0,719.0,0.97,15.8,-0.564,0.0,0.02,0.0,449.0,0.0090322625,0.0984,0.2,-1.98,0.417,0.0003,0.344,150.0,-0.0094,0.907
v3_rebalanced,139264.0,-0.0639,0.129,0.0,-0.0569,22.2,0.335,183.0,17.0,759.0,0.96,22.2,0.335,0.0,0.03,0.0,420.0,0.006452984,0.07,0.2,-1.84,0.37,0.0003,0.606,160.0,-0.00911,1.04
v3_rebalanced,147456.0,-0.067,0.121,0.0,-0.0575,40.7,1.21,184.0,18.0,799.0,0.96,40.7,1.21,0.0,0.01,0.0,400.0,0.0075188307,0.0601,0.2,-1.74,0.247,0.0003,0.731,170.0,-0.00603,1.48
v3_rebalanced,155648.0,-0.0557,0.128,0.0,-0.0556,24.5,0.789,186.0,19.0,834.0,0.98,24.5,0.789,0.0,0.01,0.0,406.0,0.0069862343,0.0709,0.2,-1.73,0.327,0.0003,0.632,180.0,-0.00834,1.31
v3_rebalanced,163840.0,-0.0487,0.108,0.0,-0.0492,38.3,0.656,188.0,20.0,869.0,0.97,38.3,0.656,0.0,0.01,0.0,406.0,0.0067044143,0.0616,0.2,-1.6,0.277,0.0003,0.954,190.0,-0.00723,1.64
v3_rebalanced,172032.0,-0.0276,0.117,0.00366,-0.0255,47.2,2.92,192.0,21.0,895.0,0.91,47.2,2.92,0.0,0.07,0.0,360.0,0.006192441,0.053,0.2,-1.59,0.372,0.0003,0.708,200.0,-0.00475,1.32
v3_rebalanced,180224.0,-0.0317,0.13,0.0,-0.0294,54.8,2.97,196.0,22.0,919.0,0.96,54.8,2.97,0.0,0.0,0.0,357.0,0.009982663,0.0865,0.2,-1.65,0.28,0.0003,2.13,210.0,-0.0061,2.28
v3_rebalanced,188416.0,-0.0635,0.184,0.0,-0.0554,28.7,2.28,197.0,23.0,955.0,0.99,28.7,2.28,0.0,0.01,0.0,368.0,0.007052157,0.0606,0.2,-1.46,0.493,0.0003,0.851,220.0,-0.00475,1.65
v3_rebalanced,196608.0,-0.05,0.145,0.0,-0.048,24.7,1.32,197.0,24.0,997.0,0.99,24.7,1.32,0.0,0.01,0.0,396.0,0.005634169,0.0507,0.2,-1.24,0.434,0.0003,1.38,230.0,-0.00423,3.2
v3_rebalanced,204800.0,-0.0249,0.114,0.00366,-0.0274,58.1,3.93,201.0,25.0,1018.0,0.94,58.1,3.93,0.01,0.02,0.0,337.0,0.0061281696,0.0511,0.2,-1.41,0.457,0.0003,1.06,240.0,-0.00505,2.2
v3_rebalanced,212992.0,-0.0368,0.122,0.0,-0.0351,64.9,3.43,201.0,26.0,1056.0,0.94,64.9,3.43,0.0,0.01,0.0,344.0,0.009073996,0.0719,0.2,-1.56,0.437,0.0003,0.828,250.0,-0.00363,2.58
v3_rebalanced,221184.0,-0.0355,0.129,0.00732,-0.0324,38.1,1.34,202.0,27.0,1091.0,0.97,38.1,1.34,0.0,0.01,0.0,396.0,0.006116472,0.0457,0.2,-1.51,0.495,0.0003,0.878,260.0,-0.00354,1.83
v3_rebalanced,229376.0,-0.0324,0.134,0.0,-0.0295,58.5,2.83,205.0,28.0,1116.0,0.93,58.5,2.83,0.0,0.03,0.0,364.0,0.0062769586,0.0528,0.2,-1.48,0.342,0.0003,2.84,270.0,-0.00426,4.44
v3_rebalanced,237568.0,-0.046,0.148,0.0,-0.0427,40.3,2.24,205.0,29.0,1153.0,0.96,40.3,2.24,0.0,0.03,0.0,370.0,0.010371407,0.0703,0.2,-1.39,0.555,0.0003,0.888,280.0,-0.00543,2.09
v3_rebalanced,245760.0,-0.0709,0.134,0.0,-0.0629,14.0,-0.234,202.0,30.0,1214.0,0.97,14.0,-0.234,0.0,0.03,0.0,439.0,0.0061462354,0.0689,0.2,-1.31,0.564,0.0003,1.07,290.0,-0.00501,2.33
v3_rebalanced,253952.0,-0.0392,0.115,0.0,-0.0424,47.0,1.35,201.0,31.0,1260.0,0.96,47.0,1.35,0.0,0.01,0.0,391.0,0.009608384,0.0892,0.2,-1.21,0.163,0.0003,0.839,300.0,-0.00523,1.7
v3_rebalanced,262144.0,-0.0286,0.133,0.00366,-0.0329,44.0,3.53,204.0,32.0,1284.0,0.97,44.0,3.53,0.01,0.01,0.0,341.0,0.006467512,0.0635,0.2,-1.27,0.498,0.0003,0.766,310.0,-0.00283,1.49
v3_rebalanced,270336.0,-0.0276,0.126,0.0,-0.0284,56.2,4.9,206.0,33.0,1312.0,0.98,56.2,4.9,0.0,0.0,0.0,303.0,0.010031214,0.0829,0.2,-1.36,0.583,0.0003,1.93,320.0,-0.00418,2.39
v3_rebalanced,278528.0,-0.0335,0.119,0.00366,-0.028,43.7,1.98,206.0,34.0,1350.0,0.95,43.7,1.98,0.0,0.03,0.0,385.0,0.0070606135,0.0658,0.2,-1.46,0.593,0.0003,0.997,330.0,-0.0034,1.95
v3_rebalanced,286720.0,-0.032,0.131,0.00366,-0.0351,34.2,1.55,208.0,35.0,1374.0,0.96,34.2,1.55,0.0,0.03,0.0,390.0,0.0150609035,0.0859,0.2,-1.38,0.372,0.0003,0.946,340.0,-0.00412,2.82
v3_rebalanced,294912.0,-0.0438,0.133,0.0,-0.0426,31.1,1.97,207.0,36.0,1420.0,1.0,31.1,1.97,0.0,0.0,0.0,372.0,0.009944727,0.0918,0.2,-1.27,0.595,0.0003,1.0,350.0,-0.00507,2.95
v3_rebalanced,303104.0,-0.0269,0.134,0.0,-0.0292,50.1,3.33,208.0,37.0,1451.0,0.95,50.1,3.33,0.0,0.03,0.0,342.0,0.0064255777,0.0573,0.2,-1.19,0.517,0.0003,0.9,360.0,-0.00406,2.04
v3_rebalanced,311296.0,-0.0485,0.152,0.0,-0.0408,20.3,0.262,209.0,38.0,1488.0,1.0,20.3,0.262,0.0,0.0,0.0,420.0,0.008243393,0.0829,0.2,-1.25,0.668,0.0003,0.895,370.0,-0.00415,1.52
v3_rebalanced,319488.0,-0.0408,0.164,0.00366,-0.0409,34.4,3.48,210.0,39.0,1517.0,0.97,34.4,3.48,0.01,0.01,0.0,347.0,0.005881058,0.0544,0.2,-1.13,0.612,0.0003,1.18,380.0,-0.00333,2.37
v3_rebalanced,327680.0,-0.0286,0.115,0.00732,-0.0303,40.4,4.02,212.0,40.0,1543.0,0.98,40.4,4.02,0.01,0.01,0.0,335.0,0.004971988,0.0383,0.2,-1.15,0.516,0.0003,1.25,390.0,-0.00243,3.49
v3_rebalanced,335872.0,-0.0227,0.118,0.0,-0.0198,59.0,4.25,214.0,41.0,1564.0,0.96,59.0,4.25,0.0,0.01,0.0,326.0,0.008265,0.0687,0.2,-1.39,0.456,0.0003,1.1,400.0,-0.00497,3.8
v3_rebalanced,344064.0,-0.033,0.166,0.00366,-0.035,48.7,4.31,217.0,42.0,1584.0,0.97,48.7,4.31,0.01,0.0,0.0,325.0,0.011837412,0.111,0.2,-1.44,0.616,0.0003,0.741,410.0,-0.00433,1.65
v3_rebalanced,352256.0,-0.0255,0.13,0.00366,-0.0289,46.3,5.45,219.0,43.0,1605.0,0.97,46.3,5.45,0.01,0.02,0.0,295.0,0.005500472,0.0503,0.2,-1.21,0.555,0.0003,1.99,420.0,-0.0037,4.27
v3_rebalanced,360448.0,-0.0234,0.111,0.00366,-0.0262,73.9,3.78,221.0,44.0,1627.0,0.95,73.9,3.78,0.0,0.0,0.0,330.0,0.0068129506,0.0588,0.2,-1.29,0.607,0.0003,1.42,430.0,-0.00353,2.81
v3_rebalanced,368640.0,-0.0368,0.157,0.00366,-0.0334,39.6,3.01,222.0,45.0,1658.0,0.96,39.6,3.01,0.0,0.02,0.0,354.0,0.010064369,0.0841,0.2,-1.35,0.664,0.0003,0.778,440.0,-0.00433,2.27
v3_rebalanced,376832.0,-0.0478,0.145,0.0,-0.0504,21.5,0.661,222.0,46.0,1693.0,1.0,21.5,0.661,0.0,0.0,0.0,404.0,0.007846977,0.0731,0.2,-1.28,0.439,0.0003,1.18,450.0,-0.00404,3.02
v3_rebalanced,385024.0,-0.0275,0.122,0.00366,-0.0241,46.0,4.81,224.0,47.0,1717.0,0.95,46.0,4.81,0.01,0.03,0.0,319.0,0.00681575,0.0701,0.2,-1.25,0.435,0.0003,1.05,460.0,-0.00448,2.39
v3_rebalanced,393216.0,-0.0231,0.125,0.00366,-0.023,69.5,5.16,226.0,48.0,1737.0,0.94,69.5,5.16,0.01,0.01,0.0,306.0,0.0071706055,0.089,0.2,-1.41,0.398,0.0003,1.45,470.0,-0.00405,2.74
v3_rebalanced,401408.0,-0.0324,0.153,0.0,-0.0327,35.9,3.0,227.0,49.0,1765.0,0.98,35.9,3.0,0.0,0.01,0.0,353.0,0.009671457,0.0916,0.2,-1.39,0.51,0.0003,1.29,480.0,-0.00531,2.84
v3_rebalanced,409600.0,-0.026,0.136,0.00366,-0.0265,41.1,4.8,229.0,50.0,1788.0,0.99,41.1,4.8,0.01,0.0,0.0,315.0,0.005687281,0.0596,0.2,-1.22,0.592,0.0003,1.23,490.0,-0.00421,2.18
v3_rebalanced,417792.0,-0.02,0.132,0.00732,-0.0206,74.1,7.09,231.0,51.0,1806.0,0.94,74.1,7.09,0.02,0.0,0.0,267.0,0.0069870776,0.0702,0.2,-1.32,0.579,0.0003,0.86,500.0,-0.00383,2.85
v3_rebalanced,425984.0,-0.0295,0.122,0.0,-0.0313,64.9,3.62,233.0,52.0,1827.0,0.95,64.9,3.62,0.0,0.01,0.0,336.0,0.007816808,0.0706,0.2,-1.35,0.523,0.0003,2.63,510.0,-0.00435,4.03
v3_rebalanced,434176.0,-0.0212,0.133,0.0183,-0.0219,53.8,7.5,235.0,53.0,1840.0,0.9,53.8,7.5,0.05,0.03,0.0,282.0,0.006668748,0.0619,0.2,-1.38,0.599,0.0003,0.944,520.0,-0.00351,2.64
v3_rebalanced,442368.0,-0.0181,0.109,0.022,-0.0165,77.7,6.79,238.0,54.0,1857.0,0.86,77.7,6.79,0.06,0.02,0.0,315.0,0.0069530313,0.0612,0.2,-1.4,0.4,0.0003,2.88,530.0,-0.00531,6.22
v3_rebalanced,450560.0,-0.0412,0.159,0.0,-0.0386,40.4,1.18,238.0,55.0,1892.0,0.94,40.4,1.18,0.0,0.02,0.0,402.0,0.007540718,0.0558,0.2,-1.37,0.523,0.0003,2.25,540.0,-0.00448,5.71
v3_rebalanced,458752.0,-0.0447,0.151,0.0,-0.0414,33.0,2.33,236.0,56.0,1935.0,0.99,33.0,2.33,0.0,0.01,0.0,367.0,0.0066712243,0.0672,0.2,-1.13,0.623,0.0003,1.61,550.0,-0.00475,4.03
v3_rebalanced,466944.0,-0.0284,0.118,0.0,-0.0298,57.3,4.46,237.0,57.0,1970.0,0.97,57.3,4.46,0.0,0.01,0.0,314.0,0.0052625453,0.0616,0.2,-1.17,0.585,0.0003,1.5,560.0,-0.00413,3.18
v3_rebalanced,475136.0,-0.0238,0.111,0.0,-0.0231,62.0,3.01,236.0,58.0,2006.0,0.94,62.0,3.01,0.0,0.02,0.0,354.0,0.0071298275,0.0698,0.2,-1.39,0.694,0.0003,0.858,570.0,-0.00387,2.19
v3_rebalanced,483328.0,-0.0531,0.113,0.0,-0.0493,30.8,0.103,234.0,59.0,2059.0,0.96,30.8,0.103,0.0,0.02,0.0,431.0,0.0083460305,0.093,0.2,-1.4,0.557,0.0003,0.758,580.0,-0.00346,1.79
v3_rebalanced,491520.0,-0.0383,0.156,0.0,-0.0375,36.9,3.06,234.0,60.0,2094.0,0.99,36.9,3.06,0.0,0.0,0.0,352.0,0.007012169,0.0833,0.2,-1.21,0.493,0.0003,0.919,590.0,-0.00457,1.94
v3_rebalanced,499712.0,-0.0454,0.112,0.0,-0.0425,30.5,0.721,233.0,61.0,2140.0,0.96,30.5,0.721,0.0,0.03,0.0,411.0,0.0070512043,0.0833,0.2,-1.25,0.598,0.0003,0.983,600.0,-0.00358,2.36
v3_rebalanced,507904.0,-0.0443,0.139,0.0,-0.0355,33.0,0.662,232.0,62.0,2181.0,0.93,33.0,0.662,0.0,0.05,0.0,417.0,0.006661015,0.0864,0.2,-1.32,0.344,0.0003,0.806,610.0,-0.00368,1.62
v3_rebalanced,516096.0,-0.0359,0.154,0.011,-0.0332,44.5,4.17,232.0,63.0,2216.0,0.96,44.5,4.17,0.03,0.0,0.0,346.0,0.008485966,0.0909,0.2,-1.26,0.525,0.0003,0.859,620.0,-0.00425,1.65
v3_rebalanced,524288.0,-0.0434,0.14,0.0,-0.0418,26.7,1.24,231.0,64.0,2261.0,0.99,26.7,1.24,0.0,0.0,0.0,399.0,0.005865858,0.0605,0.2,-1.29,0.35,0.0003,2.85,630.0,-0.00414,4.51
v3_rebalanced,532480.0,-0.0427,0.152,0.00366,-0.0405,38.8,2.9,231.0,65.0,2295.0,0.97,38.8,2.9,0.0,0.01,0.0,354.0,0.0072539533,0.0646,0.2,-1.25,0.545,0.0003,1.24,640.0,-0.00409,2.2
v3_rebalanced,540672.0,-0.0278,0.129,0.0146,-0.029,61.4,6.74,232.0,66.0,2327.0,0.93,61.4,6.74,0.04,0.01,0.0,294.0,0.005510684,0.0654,0.2,-1.25,0.406,0.0003,1.6,650.0,-0.00292,3.33
v3_rebalanced,548864.0,-0.0392,0.132,0.0,-0.0355,66.9,4.16,231.0,67.0,2366.0,0.95,66.9,4.16,0.0,0.01,0.0,327.0,0.007218044,0.0553,0.2,-1.36,0.413,0.0003,1.34,660.0,-0.0037,4.28
v3_rebalanced,557056.0,-0.0364,0.119,0.0,-0.0374,33.4,1.9,231.0,68.0,2401.0,0.98,33.4,1.9,0.0,0.02,0.0,380.0,0.007303063,0.0713,0.2,-1.27,0.543,0.0003,0.841,670.0,-0.00353,1.92
v3_rebalanced,565248.0,-0.0317,0.118,0.00366,-0.0309,58.0,4.63,232.0,69.0,2430.0,0.95,58.0,4.63,0.01,0.02,0.0,320.0,0.0079304725,0.0736,0.2,-1.33,0.623,0.0003,1.07,680.0,-0.00398,2.03
v3_rebalanced,573440.0,-0.0396,0.142,0.00366,-0.037,46.5,2.64,232.0,70.0,2462.0,0.92,46.5,2.64,0.0,0.05,0.0,368.0,0.008697858,0.0768,0.2,-1.45,0.511,0.0003,1.13,690.0,-0.00413,2.6
v3_rebalanced,581632.0,-0.0471,0.139,0.0,-0.0414,41.6,3.54,231.0,71.0,2509.0,0.98,41.6,3.54,0.0,0.01,0.0,340.0,0.0075972676,0.0806,0.2,-1.3,0.504,0.0003,1.83,700.0,-0.0062,2.91
v3_rebalanced,589824.0,-0.0372,0.122,0.0,-0.039,33.9,1.84,231.0,72.0,2544.0,0.96,33.9,1.84,0.0,0.03,0.0,381.0,0.0069940942,0.0781,0.2,-1.24,0.446,0.0003,0.895,710.0,-0.00454,2.32
v3_rebalanced,598016.0,-0.0372,0.132,0.0,-0.0364,40.6,1.91,231.0,73.0,2579.0,0.96,40.6,1.91,0.0,0.02,0.0,379.0,0.008925198,0.0959,0.2,-1.34,0.607,0.0003,1.13,720.0,-0.00512,2.06
v3_rebalanced,606208.0,-0.0262,0.11,0.00366,-0.0292,62.9,3.56,232.0,74.0,2608.0,0.94,62.9,3.56,0.01,0.01,0.0,344.0,0.0068590734,0.0698,0.2,-1.39,0.511,0.0003,1.04,730.0,-0.00359,1.98
v3_rebalanced,614400.0,-0.0302,0.116,0.00366,-0.0259,57.1,4.49,232.0,75.0,2643.0,0.94,57.1,4.49,0.01,0.03,0.0,329.0,0.011929696,0.0867,0.2,-1.47,0.541,0.0003,0.963,740.0,-0.00478,2.33
v3_rebalanced,622592.0,-0.0368,0.122,0.0,-0.0386,28.7,-0.0919,231.0,76.0,2688.0,0.98,28.7,-0.0919,0.0,0.01,0.0,428.0,0.009347541,0.0995,0.2,-1.34,0.467,0.0003,1.72,750.0,-0.00645,2.7
v3_rebalanced,630784.0,-0.0461,0.126,0.0,-0.043,30.1,1.71,230.0,77.0,2739.0,1.0,30.1,1.71,0.0,0.0,0.0,384.0,0.008433679,0.0778,0.2,-1.21,0.632,0.0003,0.648,760.0,-0.0035,1.84
v3_rebalanced,638976.0,-0.0428,0.136,0.00366,-0.0417,24.5,0.693,229.0,78.0,2788.0,0.97,24.5,0.693,0.0,0.03,0.0,412.0,0.006203591,0.0693,0.2,-1.14,0.502,0.0003,1.23,770.0,-0.00399,2.17
v3_rebalanced,647168.0,-0.037,0.13,0.0,-0.0374,22.3,0.768,229.0,79.0,2822.0,0.97,22.3,0.768,0.0,0.03,0.0,408.0,0.009744256,0.0996,0.2,-1.25,0.53,0.0003,1.11,780.0,-0.00643,2.8
v3_rebalanced,655360.0,-0.0419,0.144,0.0,-0.0413,28.6,1.59,228.0,80.0,2862.0,0.99,28.6,1.59,0.0,0.0,0.0,389.0,0.007979847,0.0828,0.2,-1.24,0.56,0.0003,0.627,790.0,-0.00481,1.76
v3_rebalanced,663552.0,-0.0357,0.122,0.0,-0.0365,37.3,2.45,228.0,81.0,2907.0,0.98,37.3,2.45,0.0,0.02,0.0,367.0,0.005726202,0.0652,0.2,-1.16,0.522,0.0003,0.925,800.0,-0.00445,1.89
v3_rebalanced,671744.0,-0.041,0.129,0.0,-0.0394,32.0,0.955,227.0,82.0,2947.0,0.97,32.0,0.955,0.0,0.02,0.0,405.0,0.007617696,0.0858,0.2,-1.25,0.56,0.0003,0.929,810.0,-0.00497,1.62
v3_rebalanced,679936.0,-0.0315,0.132,0.0146,-0.0309,37.2,1.99,228.0,83.0,2980.0,0.92,37.2,1.99,0.02,0.04,0.0,397.0,0.007964993,0.0754,0.2,-1.2,0.513,0.0003,0.791,820.0,-0.0049,1.73
v3_rebalanced,688128.0,-0.0434,0.138,0.00366,-0.0423,47.8,3.39,227.0,84.0,3025.0,0.97,47.8,3.39,0.01,0.0,0.0,347.0,0.0066348235,0.0622,0.2,-1.26,0.386,0.0003,1.09,830.0,-0.00626,4.36
v3_rebalanced,696320.0,-0.0357,0.137,0.00366,-0.0325,42.7,2.77,227.0,85.0,3063.0,0.98,42.7,2.77,0.0,0.01,0.0,358.0,0.0055593243,0.0675,0.2,-1.26,0.552,0.0003,1.2,840.0,-0.00353,2.96
v3_rebalanced,704512.0,-0.0441,0.14,0.0,-0.0394,47.3,3.52,226.0,86.0,3112.0,0.97,47.3,3.52,0.0,0.01,0.0,342.0,0.007896282,0.081,0.2,-1.21,0.409,0.0003,1.02,850.0,-0.00479,3.13
v3_rebalanced,712704.0,-0.0339,0.112,0.0,-0.0318,40.1,2.2,226.0,87.0,3144.0,0.96,40.1,2.2,0.0,0.02,0.0,379.0,0.010200605,0.0907,0.2,-1.25,0.436,0.0003,0.807,860.0,-0.00568,2.27
v3_rebalanced,720896.0,-0.0302,0.139,0.0146,-0.0278,71.5,5.78,226.0,88.0,3177.0,0.91,71.5,5.78,0.04,0.0,0.0,315.0,0.010203356,0.095,0.2,-1.28,0.475,0.0003,0.68,870.0,-0.00496,1.6
v3_rebalanced,729088.0,-0.0526,0.163,0.0,-0.0483,31.6,2.68,226.0,89.0,3222.0,0.95,31.6,2.68,0.0,0.05,0.0,362.0,0.0058377907,0.0459,0.2,-1.27,0.38,0.0003,2.51,880.0,-0.00372,3.78
v3_rebalanced,737280.0,-0.0375,0.129,0.00366,-0.0373,40.6,2.78,226.0,90.0,3259.0,0.95,40.6,2.78,0.01,0.03,0.0,371.0,0.004938123,0.0542,0.2,-1.02,0.563,0.0003,1.45,890.0,-0.00375,2.65
v3_rebalanced,745472.0,-0.0449,0.143,0.0,-0.0451,37.5,1.2,226.0,91.0,3296.0,0.98,37.5,1.2,0.0,0.0,0.0,397.0,0.0061908057,0.0647,0.2,-1.12,0.622,0.0003,1.04,900.0,-0.00585,2.74
v3_rebalanced,753664.0,-0.035,0.149,0.0,-0.0359,41.6,3.94,226.0,92.0,3322.0,0.98,41.6,3.94,0.0,0.01,0.0,327.0,0.0062592835,0.0703,0.2,-1.16,0.543,0.0003,1.28,910.0,-0.00436,2.31
v3_rebalanced,761856.0,-0.0403,0.131,0.0,-0.0403,40.4,1.97,227.0,93.0,3353.0,0.97,40.4,1.97,0.0,0.01,0.0,378.0,0.0076996665,0.085,0.2,-1.2,0.607,0.0003,0.745,920.0,-0.00384,1.97
v3_rebalanced,770048.0,-0.0287,0.127,0.00366,-0.027,55.3,4.62,227.0,94.0,3378.0,0.93,55.3,4.62,0.01,0.04,0.0,324.0,0.009686285,0.102,0.2,-1.25,0.335,0.0003,0.581,930.0,-0.00507,1.49
v3_rebalanced,778240.0,-0.0326,0.157,0.00732,-0.0334,47.7,2.66,228.0,95.0,3402.0,0.96,47.7,2.66,0.0,0.01,0.0,361.0,0.012304899,0.0934,0.2,-1.31,0.39,0.0003,1.05,940.0,-0.00582,2.33
v3_rebalanced,786432.0,-0.0309,0.166,0.0,-0.0347,48.6,5.04,229.0,96.0,3428.0,0.99,48.6,5.04,0.0,0.0,0.0,297.0,0.007685194,0.0623,0.2,-1.18,0.559,0.0003,1.64,950.0,-0.00509,3.18
v3_rebalanced,794624.0,-0.0412,0.134,0.0,-0.0399,42.7,2.53,228.0,97.0,3471.0,0.96,42.7,2.53,0.0,0.02,0.0,367.0,0.008336936,0.0769,0.2,-1.23,0.586,0.0003,1.1,960.0,-0.0036,2.45
